typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"230307","230307","0","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","84","BLZ","Belize","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10494","10494","0","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"5715297","5715297","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","156","CHN","China","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"30382","30382","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"147665","147665","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","188","CRI","Costa Rica","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"214416","214416","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","192","CUB","Cuba","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"24444","24444","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"113564","113564","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"51439","51439","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"283093","283093","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","320","GTM","Guatemala","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"325424","325424","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","340","HND","Honduras","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"141625","141625","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","388","JAM","Jamaica","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"91933","91933","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"167686","167686","0","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","558","NIC","Nicaragua","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"84437","84437","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","591","PAN","Panama","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"33394","33394","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","604","PER","Peru","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"300767","300767","0","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","842","USA","USA","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"161426947","161426947","6","false","true",
"C","M","20241201","2024","12","202412","484","MEX","Mexico","X","Export","862","VEN","Venezuela","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"1308","1308","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","0","W00","World","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44400275.981","true","-1","N/A","0","false","44400275.981","true","0","false","732555777","696731307","732555777","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1696.546","true","-1","N/A","0","false","1696.546","true","0","false","34187","30528","34187","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32903.511","true","-1","N/A","0","false","32903.511","true","0","false","777565","760631","777565","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37042.134","true","-1","N/A","0","false","37042.134","true","0","false","954396","922162","954396","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1082.25","true","-1","N/A","0","false","1082.25","true","0","false","25688","23188","25688","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46843.99","true","-1","N/A","0","false","46843.99","true","0","false","1159931","1129370","1159931","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","345.495","true","-1","N/A","0","false","345.495","true","0","false","9235","8277","9235","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15464.987","true","-1","N/A","0","false","15464.987","true","0","false","252857","244806","252857","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46.064","true","-1","N/A","0","false","46.064","true","0","false","820","820","820","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","390.5","true","-1","N/A","0","false","390.5","true","0","false","13007","12486","13007","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1655382.979","true","-1","N/A","0","false","1655382.979","true","0","false","32176160","30259212","32176160","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5982685.501","true","-1","N/A","0","false","5982685.501","true","0","false","65312853","64524132","65312853","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1198.316","true","-1","N/A","0","false","1198.316","true","0","false","25994","25718","25994","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16689856.123","true","-1","N/A","0","false","16689856.123","true","0","false","268034056","247662607","268034056","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1304.543","true","-1","N/A","0","false","1304.543","true","0","false","28623","26919","28623","6","false","true",
"C","M","20241201","2024","12","202412","842","USA","USA","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2172.576","true","-1","N/A","0","false","2172.576","true","0","false","63643","57735","63643","6","false","true",
