API,Series,Date,Value
INTL.56-1-WORL-TBPD.M,nan,1997-07-01,1571.0
INTL.56-1-GUY-TBPD.M,nan,1997-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1997-07-01,3472.525
INTL.55-1-MEX-TBPD.M,nan,1997-07-01,3472.525
INTL.57-1-MEX-TBPD.M,453.0,1997-07-01,3032.848
INTL.56-1-MEX-TBPD.M,nan,1997-07-01,12.0
INTL.53-1-USA-TBPD.M,nan,1997-07-01,9464.392
INTL.55-1-USA-TBPD.M,nan,1997-07-01,8607.392
INTL.57-1-USA-TBPD.M,9175.935,1997-07-01,6409.392
INTL.56-1-USA-TBPD.M,nan,1997-07-01,857.0
INTL.53-1-WORL-TBPD.M,nan,1997-08-01,73952.812
INTL.55-1-WORL-TBPD.M,nan,1997-08-01,73083.812
INTL.57-1-WORL-TBPD.M,54389.0,1997-08-01,65165.777
INTL.56-1-WORL-TBPD.M,nan,1997-08-01,1583.0
INTL.56-1-GUY-TBPD.M,nan,1997-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1997-08-01,3520.177
INTL.55-1-MEX-TBPD.M,nan,1997-08-01,3520.177
INTL.57-1-MEX-TBPD.M,453.0,1997-08-01,3079.5
INTL.56-1-MEX-TBPD.M,nan,1997-08-01,12.0
INTL.53-1-USA-TBPD.M,nan,1997-08-01,9404.386
INTL.55-1-USA-TBPD.M,nan,1997-08-01,8535.386
INTL.57-1-USA-TBPD.M,9175.935,1997-08-01,6347.386
INTL.56-1-USA-TBPD.M,nan,1997-08-01,869.0
INTL.53-1-WORL-TBPD.M,nan,1997-09-01,74187.599
INTL.55-1-WORL-TBPD.M,nan,1997-09-01,73307.599
INTL.57-1-WORL-TBPD.M,54389.0,1997-09-01,65381.241
INTL.56-1-WORL-TBPD.M,nan,1997-09-01,1594.0
INTL.56-1-GUY-TBPD.M,nan,1997-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1997-09-01,3545.559
INTL.55-1-MEX-TBPD.M,nan,1997-09-01,3545.559
INTL.57-1-MEX-TBPD.M,453.0,1997-09-01,3104.892
INTL.56-1-MEX-TBPD.M,nan,1997-09-01,12.0
INTL.53-1-USA-TBPD.M,nan,1997-09-01,9558.824
INTL.55-1-USA-TBPD.M,nan,1997-09-01,8678.824
INTL.57-1-USA-TBPD.M,9175.935,1997-09-01,6485.824
INTL.56-1-USA-TBPD.M,nan,1997-09-01,880.0
INTL.53-1-WORL-TBPD.M,nan,1997-10-01,75337.197
INTL.55-1-WORL-TBPD.M,nan,1997-10-01,74442.197
INTL.57-1-WORL-TBPD.M,54389.0,1997-10-01,66441.255
INTL.56-1-WORL-TBPD.M,nan,1997-10-01,1609.0
INTL.56-1-GUY-TBPD.M,nan,1997-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1997-10-01,3528.251
INTL.55-1-MEX-TBPD.M,nan,1997-10-01,3528.251
INTL.57-1-MEX-TBPD.M,453.0,1997-10-01,3087.025
INTL.56-1-MEX-TBPD.M,nan,1997-10-01,12.0
INTL.53-1-USA-TBPD.M,nan,1997-10-01,9519.152
INTL.55-1-USA-TBPD.M,nan,1997-10-01,8624.152
INTL.57-1-USA-TBPD.M,9175.935,1997-10-01,6467.152
INTL.56-1-USA-TBPD.M,nan,1997-10-01,895.0
INTL.53-1-WORL-TBPD.M,nan,1997-11-01,74972.728
INTL.55-1-WORL-TBPD.M,nan,1997-11-01,74080.728
INTL.57-1-WORL-TBPD.M,54389.0,1997-11-01,66091.806
INTL.56-1-WORL-TBPD.M,nan,1997-11-01,1606.0
INTL.56-1-GUY-TBPD.M,nan,1997-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1997-11-01,3527.708
INTL.55-1-MEX-TBPD.M,nan,1997-11-01,3527.708
INTL.57-1-MEX-TBPD.M,453.0,1997-11-01,3084.541
INTL.56-1-MEX-TBPD.M,nan,1997-11-01,12.0
INTL.53-1-USA-TBPD.M,nan,1997-11-01,9456.282
INTL.55-1-USA-TBPD.M,nan,1997-11-01,8564.282
INTL.57-1-USA-TBPD.M,9175.935,1997-11-01,6459.282
INTL.56-1-USA-TBPD.M,nan,1997-11-01,892.0
INTL.53-1-WORL-TBPD.M,nan,1997-12-01,74966.431
INTL.55-1-WORL-TBPD.M,nan,1997-12-01,74058.431
INTL.57-1-WORL-TBPD.M,54389.0,1997-12-01,65952.682
INTL.56-1-WORL-TBPD.M,nan,1997-12-01,1622.0
INTL.56-1-GUY-TBPD.M,nan,1997-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1997-12-01,3499.614
INTL.55-1-MEX-TBPD.M,nan,1997-12-01,3499.614
INTL.57-1-MEX-TBPD.M,453.0,1997-12-01,3055.904
INTL.56-1-MEX-TBPD.M,nan,1997-12-01,12.0
INTL.53-1-USA-TBPD.M,nan,1997-12-01,9570.108
INTL.55-1-USA-TBPD.M,nan,1997-12-01,8662.108
INTL.57-1-USA-TBPD.M,9175.935,1997-12-01,6531.108
INTL.56-1-USA-TBPD.M,nan,1997-12-01,908.0
INTL.53-1-WORL-TBPD.M,nan,1998-01-01,75584.052
INTL.55-1-WORL-TBPD.M,nan,1998-01-01,74734.052
INTL.57-1-WORL-TBPD.M,54389.0,1998-01-01,66720.296
INTL.56-1-WORL-TBPD.M,nan,1998-01-01,1609.9
INTL.56-1-GUY-TBPD.M,nan,1998-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-01-01,3530.129
INTL.55-1-MEX-TBPD.M,nan,1998-01-01,3530.129
INTL.57-1-MEX-TBPD.M,453.0,1998-01-01,3084.71
INTL.56-1-MEX-TBPD.M,nan,1998-01-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-01-01,9631.526
INTL.55-1-USA-TBPD.M,nan,1998-01-01,8781.526
INTL.57-1-USA-TBPD.M,9175.935,1998-01-01,6540.526
INTL.56-1-USA-TBPD.M,nan,1998-01-01,850.0
INTL.53-1-WORL-TBPD.M,nan,1998-02-01,76190.747
INTL.55-1-WORL-TBPD.M,nan,1998-02-01,75370.747
INTL.57-1-WORL-TBPD.M,54389.0,1998-02-01,67271.306
INTL.56-1-WORL-TBPD.M,nan,1998-02-01,1579.9
INTL.56-1-GUY-TBPD.M,nan,1998-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-02-01,3586.021
INTL.55-1-MEX-TBPD.M,nan,1998-02-01,3586.021
INTL.57-1-MEX-TBPD.M,453.0,1998-02-01,3140.735
INTL.56-1-MEX-TBPD.M,nan,1998-02-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-02-01,9550.755
INTL.55-1-USA-TBPD.M,nan,1998-02-01,8730.755
INTL.57-1-USA-TBPD.M,9175.935,1998-02-01,6475.755
INTL.56-1-USA-TBPD.M,nan,1998-02-01,820.0
INTL.53-1-WORL-TBPD.M,nan,1998-03-01,76056.049
INTL.55-1-WORL-TBPD.M,nan,1998-03-01,75201.049
INTL.57-1-WORL-TBPD.M,54389.0,1998-03-01,67124.319
INTL.56-1-WORL-TBPD.M,nan,1998-03-01,1614.9
INTL.56-1-GUY-TBPD.M,nan,1998-03-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-03-01,3605.411
INTL.55-1-MEX-TBPD.M,nan,1998-03-01,3605.411
INTL.57-1-MEX-TBPD.M,453.0,1998-03-01,3157.734
INTL.56-1-MEX-TBPD.M,nan,1998-03-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-03-01,9444.711
INTL.55-1-USA-TBPD.M,nan,1998-03-01,8589.711
INTL.57-1-USA-TBPD.M,9175.935,1998-03-01,6407.711
INTL.56-1-USA-TBPD.M,nan,1998-03-01,855.0
INTL.53-1-WORL-TBPD.M,nan,1998-04-01,75596.798
INTL.55-1-WORL-TBPD.M,nan,1998-04-01,74726.798
INTL.57-1-WORL-TBPD.M,54389.0,1998-04-01,66700.234
INTL.56-1-WORL-TBPD.M,nan,1998-04-01,1629.9
INTL.56-1-GUY-TBPD.M,nan,1998-04-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-04-01,3588.738
INTL.55-1-MEX-TBPD.M,nan,1998-04-01,3588.738
INTL.57-1-MEX-TBPD.M,453.0,1998-04-01,3140.838
INTL.56-1-MEX-TBPD.M,nan,1998-04-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-04-01,9554.75
INTL.55-1-USA-TBPD.M,nan,1998-04-01,8684.75
INTL.57-1-USA-TBPD.M,9175.935,1998-04-01,6482.75
INTL.56-1-USA-TBPD.M,nan,1998-04-01,870.0
INTL.53-1-WORL-TBPD.M,nan,1998-05-01,74940.453
INTL.55-1-WORL-TBPD.M,nan,1998-05-01,74044.453
INTL.57-1-WORL-TBPD.M,54389.0,1998-05-01,66090.568
INTL.56-1-WORL-TBPD.M,nan,1998-05-01,1655.9
INTL.56-1-GUY-TBPD.M,nan,1998-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-05-01,3598.796
INTL.55-1-MEX-TBPD.M,nan,1998-05-01,3598.796
INTL.57-1-MEX-TBPD.M,453.0,1998-05-01,3149.119
INTL.56-1-MEX-TBPD.M,nan,1998-05-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-05-01,9424.905
INTL.55-1-USA-TBPD.M,nan,1998-05-01,8528.905
INTL.57-1-USA-TBPD.M,9175.935,1998-05-01,6346.905
INTL.56-1-USA-TBPD.M,nan,1998-05-01,896.0
INTL.53-1-WORL-TBPD.M,nan,1998-06-01,74882.648
INTL.55-1-WORL-TBPD.M,nan,1998-06-01,74008.648
INTL.57-1-WORL-TBPD.M,54389.0,1998-06-01,66044.061
INTL.56-1-WORL-TBPD.M,nan,1998-06-01,1633.9
INTL.56-1-GUY-TBPD.M,nan,1998-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-06-01,3500.288
INTL.55-1-MEX-TBPD.M,nan,1998-06-01,3500.288
INTL.57-1-MEX-TBPD.M,453.0,1998-06-01,3049.621
INTL.56-1-MEX-TBPD.M,nan,1998-06-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-06-01,9334.266
INTL.55-1-USA-TBPD.M,nan,1998-06-01,8460.266
INTL.57-1-USA-TBPD.M,9175.935,1998-06-01,6267.266
INTL.56-1-USA-TBPD.M,nan,1998-06-01,874.0
INTL.53-1-WORL-TBPD.M,nan,1998-07-01,74299.581
INTL.55-1-WORL-TBPD.M,nan,1998-07-01,73434.581
INTL.57-1-WORL-TBPD.M,54389.0,1998-07-01,65714.398
INTL.56-1-WORL-TBPD.M,nan,1998-07-01,1624.9
INTL.56-1-GUY-TBPD.M,nan,1998-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-07-01,3572.973
INTL.55-1-MEX-TBPD.M,nan,1998-07-01,3572.973
INTL.57-1-MEX-TBPD.M,453.0,1998-07-01,3121.554
INTL.56-1-MEX-TBPD.M,nan,1998-07-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-07-01,9020.381
INTL.55-1-USA-TBPD.M,nan,1998-07-01,8155.381
INTL.57-1-USA-TBPD.M,9175.935,1998-07-01,6194.381
INTL.56-1-USA-TBPD.M,nan,1998-07-01,865.0
INTL.53-1-WORL-TBPD.M,nan,1998-08-01,73266.741
INTL.55-1-WORL-TBPD.M,nan,1998-08-01,72331.741
INTL.57-1-WORL-TBPD.M,54389.0,1998-08-01,64522.965
INTL.56-1-WORL-TBPD.M,nan,1998-08-01,1694.9
INTL.56-1-GUY-TBPD.M,nan,1998-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-08-01,3507.882
INTL.55-1-MEX-TBPD.M,nan,1998-08-01,3507.882
INTL.57-1-MEX-TBPD.M,453.0,1998-08-01,3054.979
INTL.56-1-MEX-TBPD.M,nan,1998-08-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-08-01,9235.641
INTL.55-1-USA-TBPD.M,nan,1998-08-01,8300.641
INTL.57-1-USA-TBPD.M,9175.935,1998-08-01,6202.641
INTL.56-1-USA-TBPD.M,nan,1998-08-01,935.0
INTL.53-1-WORL-TBPD.M,nan,1998-09-01,73188.905
INTL.55-1-WORL-TBPD.M,nan,1998-09-01,72309.905
INTL.57-1-WORL-TBPD.M,54389.0,1998-09-01,64361.764
INTL.56-1-WORL-TBPD.M,nan,1998-09-01,1638.9
INTL.56-1-GUY-TBPD.M,nan,1998-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-09-01,3357.907
INTL.55-1-MEX-TBPD.M,nan,1998-09-01,3357.907
INTL.57-1-MEX-TBPD.M,453.0,1998-09-01,2905.74
INTL.56-1-MEX-TBPD.M,nan,1998-09-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-09-01,8757.212
INTL.55-1-USA-TBPD.M,nan,1998-09-01,7878.212
INTL.57-1-USA-TBPD.M,9175.935,1998-09-01,5789.212
INTL.56-1-USA-TBPD.M,nan,1998-09-01,879.0
INTL.53-1-WORL-TBPD.M,nan,1998-10-01,73725.833
INTL.55-1-WORL-TBPD.M,nan,1998-10-01,72852.833
INTL.57-1-WORL-TBPD.M,54389.0,1998-10-01,64884.338
INTL.56-1-WORL-TBPD.M,nan,1998-10-01,1632.9
INTL.56-1-GUY-TBPD.M,nan,1998-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-10-01,3245.43
INTL.55-1-MEX-TBPD.M,nan,1998-10-01,3245.43
INTL.57-1-MEX-TBPD.M,453.0,1998-10-01,2791.946
INTL.56-1-MEX-TBPD.M,nan,1998-10-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-10-01,9129.566
INTL.55-1-USA-TBPD.M,nan,1998-10-01,8256.566
INTL.57-1-USA-TBPD.M,9175.935,1998-10-01,6142.566
INTL.56-1-USA-TBPD.M,nan,1998-10-01,873.0
INTL.53-1-WORL-TBPD.M,nan,1998-11-01,74685.747
INTL.55-1-WORL-TBPD.M,nan,1998-11-01,73712.747
INTL.57-1-WORL-TBPD.M,54389.0,1998-11-01,65776.125
INTL.56-1-WORL-TBPD.M,nan,1998-11-01,1732.9
INTL.56-1-GUY-TBPD.M,nan,1998-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-11-01,3601.43
INTL.55-1-MEX-TBPD.M,nan,1998-11-01,3601.43
INTL.57-1-MEX-TBPD.M,453.0,1998-11-01,3146.763
INTL.56-1-MEX-TBPD.M,nan,1998-11-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-11-01,9266.929
INTL.55-1-USA-TBPD.M,nan,1998-11-01,8293.929
INTL.57-1-USA-TBPD.M,9175.935,1998-11-01,6139.929
INTL.56-1-USA-TBPD.M,nan,1998-11-01,973.0
INTL.53-1-WORL-TBPD.M,nan,1998-12-01,74759.044
INTL.55-1-WORL-TBPD.M,nan,1998-12-01,73820.044
INTL.57-1-WORL-TBPD.M,54389.0,1998-12-01,65955.504
INTL.56-1-WORL-TBPD.M,nan,1998-12-01,1698.9
INTL.56-1-GUY-TBPD.M,nan,1998-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1998-12-01,3563.457
INTL.55-1-MEX-TBPD.M,nan,1998-12-01,3563.457
INTL.57-1-MEX-TBPD.M,453.0,1998-12-01,3107.263
INTL.56-1-MEX-TBPD.M,nan,1998-12-01,6.8
INTL.53-1-USA-TBPD.M,nan,1998-12-01,9004.449
INTL.55-1-USA-TBPD.M,nan,1998-12-01,8065.449
INTL.57-1-USA-TBPD.M,9175.935,1998-12-01,6043.449
INTL.56-1-USA-TBPD.M,nan,1998-12-01,939.0
INTL.53-1-WORL-TBPD.M,nan,1999-01-01,74518.435
INTL.55-1-WORL-TBPD.M,nan,1999-01-01,73665.435
INTL.57-1-WORL-TBPD.M,54389.0,1999-01-01,65684.486
INTL.56-1-WORL-TBPD.M,nan,1999-01-01,1671.0
INTL.56-1-GUY-TBPD.M,nan,1999-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-01-01,3600.702
INTL.55-1-MEX-TBPD.M,nan,1999-01-01,3600.702
INTL.57-1-MEX-TBPD.M,453.0,1999-01-01,3143.508
INTL.56-1-MEX-TBPD.M,nan,1999-01-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-01-01,8853.356
INTL.55-1-USA-TBPD.M,nan,1999-01-01,8000.356
INTL.57-1-USA-TBPD.M,9175.935,1999-01-01,5963.356
INTL.56-1-USA-TBPD.M,nan,1999-01-01,853.0
INTL.53-1-WORL-TBPD.M,nan,1999-02-01,74584.607
INTL.55-1-WORL-TBPD.M,nan,1999-02-01,73725.607
INTL.57-1-WORL-TBPD.M,54389.0,1999-02-01,65635.407
INTL.56-1-WORL-TBPD.M,nan,1999-02-01,1677.0
INTL.56-1-GUY-TBPD.M,nan,1999-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-02-01,3477.521
INTL.55-1-MEX-TBPD.M,nan,1999-02-01,3477.521
INTL.57-1-MEX-TBPD.M,453.0,1999-02-01,3019.735
INTL.56-1-MEX-TBPD.M,nan,1999-02-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-02-01,8927.517
INTL.55-1-USA-TBPD.M,nan,1999-02-01,8068.517
INTL.57-1-USA-TBPD.M,9175.935,1999-02-01,5965.517
INTL.56-1-USA-TBPD.M,nan,1999-02-01,859.0
INTL.53-1-WORL-TBPD.M,nan,1999-03-01,74115.609
INTL.55-1-WORL-TBPD.M,nan,1999-03-01,73365.609
INTL.57-1-WORL-TBPD.M,54389.0,1999-03-01,65284.966
INTL.56-1-WORL-TBPD.M,nan,1999-03-01,1568.0
INTL.56-1-GUY-TBPD.M,nan,1999-03-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-03-01,3511.399
INTL.55-1-MEX-TBPD.M,nan,1999-03-01,3511.399
INTL.57-1-MEX-TBPD.M,453.0,1999-03-01,3052.915
INTL.56-1-MEX-TBPD.M,nan,1999-03-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-03-01,8773.633
INTL.55-1-USA-TBPD.M,nan,1999-03-01,8023.633
INTL.57-1-USA-TBPD.M,9175.935,1999-03-01,5882.633
INTL.56-1-USA-TBPD.M,nan,1999-03-01,750.0
INTL.53-1-WORL-TBPD.M,nan,1999-04-01,72979.169
INTL.55-1-WORL-TBPD.M,nan,1999-04-01,72114.169
INTL.57-1-WORL-TBPD.M,54389.0,1999-04-01,64122.607
INTL.56-1-WORL-TBPD.M,nan,1999-04-01,1683.0
INTL.56-1-GUY-TBPD.M,nan,1999-04-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-04-01,3352.149
INTL.55-1-MEX-TBPD.M,nan,1999-04-01,3352.149
INTL.57-1-MEX-TBPD.M,453.0,1999-04-01,2893.482
INTL.56-1-MEX-TBPD.M,nan,1999-04-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-04-01,8880.203
INTL.55-1-USA-TBPD.M,nan,1999-04-01,8015.203
INTL.57-1-USA-TBPD.M,9175.935,1999-04-01,5887.203
INTL.56-1-USA-TBPD.M,nan,1999-04-01,865.0
INTL.53-1-WORL-TBPD.M,nan,1999-05-01,72314.137
INTL.55-1-WORL-TBPD.M,nan,1999-05-01,71486.137
INTL.57-1-WORL-TBPD.M,54389.0,1999-05-01,63370.008
INTL.56-1-WORL-TBPD.M,nan,1999-05-01,1646.0
INTL.56-1-GUY-TBPD.M,nan,1999-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-05-01,3386.148
INTL.55-1-MEX-TBPD.M,nan,1999-05-01,3386.148
INTL.57-1-MEX-TBPD.M,453.0,1999-05-01,2926.374
INTL.56-1-MEX-TBPD.M,nan,1999-05-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-05-01,8918.91
INTL.55-1-USA-TBPD.M,nan,1999-05-01,8090.91
INTL.57-1-USA-TBPD.M,9175.935,1999-05-01,5874.91
INTL.56-1-USA-TBPD.M,nan,1999-05-01,828.0
INTL.53-1-WORL-TBPD.M,nan,1999-06-01,72334.389
INTL.55-1-WORL-TBPD.M,nan,1999-06-01,71453.389
INTL.57-1-WORL-TBPD.M,54389.0,1999-06-01,63261.942
INTL.56-1-WORL-TBPD.M,nan,1999-06-01,1699.0
INTL.56-1-GUY-TBPD.M,nan,1999-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-06-01,3263.125
INTL.55-1-MEX-TBPD.M,nan,1999-06-01,3263.125
INTL.57-1-MEX-TBPD.M,453.0,1999-06-01,2801.225
INTL.56-1-MEX-TBPD.M,nan,1999-06-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-06-01,8878.265
INTL.55-1-USA-TBPD.M,nan,1999-06-01,7997.265
INTL.57-1-USA-TBPD.M,9175.935,1999-06-01,5760.265
INTL.56-1-USA-TBPD.M,nan,1999-06-01,881.0
INTL.53-1-WORL-TBPD.M,nan,1999-07-01,72929.883
INTL.55-1-WORL-TBPD.M,nan,1999-07-01,72059.883
INTL.57-1-WORL-TBPD.M,54389.0,1999-07-01,63854.99
INTL.56-1-WORL-TBPD.M,nan,1999-07-01,1688.0
INTL.56-1-GUY-TBPD.M,nan,1999-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-07-01,3383.225
INTL.55-1-MEX-TBPD.M,nan,1999-07-01,3383.225
INTL.57-1-MEX-TBPD.M,453.0,1999-07-01,2919.806
INTL.56-1-MEX-TBPD.M,nan,1999-07-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-07-01,8882.999
INTL.55-1-USA-TBPD.M,nan,1999-07-01,8012.999
INTL.57-1-USA-TBPD.M,9175.935,1999-07-01,5797.999
INTL.56-1-USA-TBPD.M,nan,1999-07-01,870.0
INTL.53-1-WORL-TBPD.M,nan,1999-08-01,73091.601
INTL.55-1-WORL-TBPD.M,nan,1999-08-01,72195.601
INTL.57-1-WORL-TBPD.M,54389.0,1999-08-01,63988.56
INTL.56-1-WORL-TBPD.M,nan,1999-08-01,1714.0
INTL.56-1-GUY-TBPD.M,nan,1999-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-08-01,3313.402
INTL.55-1-MEX-TBPD.M,nan,1999-08-01,3313.402
INTL.57-1-MEX-TBPD.M,453.0,1999-08-01,2847.531
INTL.56-1-MEX-TBPD.M,nan,1999-08-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-08-01,8965.231
INTL.55-1-USA-TBPD.M,nan,1999-08-01,8069.231
INTL.57-1-USA-TBPD.M,9175.935,1999-08-01,5780.231
INTL.56-1-USA-TBPD.M,nan,1999-08-01,896.0
INTL.53-1-WORL-TBPD.M,nan,1999-09-01,72985.338
INTL.55-1-WORL-TBPD.M,nan,1999-09-01,72059.338
INTL.57-1-WORL-TBPD.M,54389.0,1999-09-01,63780.779
INTL.56-1-WORL-TBPD.M,nan,1999-09-01,1744.0
INTL.56-1-GUY-TBPD.M,nan,1999-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-09-01,3326.354
INTL.55-1-MEX-TBPD.M,nan,1999-09-01,3326.354
INTL.57-1-MEX-TBPD.M,453.0,1999-09-01,2861.454
INTL.56-1-MEX-TBPD.M,nan,1999-09-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-09-01,9052.771
INTL.55-1-USA-TBPD.M,nan,1999-09-01,8126.771
INTL.57-1-USA-TBPD.M,9175.935,1999-09-01,5803.771
INTL.56-1-USA-TBPD.M,nan,1999-09-01,926.0
INTL.53-1-WORL-TBPD.M,nan,1999-10-01,73754.488
INTL.55-1-WORL-TBPD.M,nan,1999-10-01,72782.488
INTL.57-1-WORL-TBPD.M,54389.0,1999-10-01,64414.462
INTL.56-1-WORL-TBPD.M,nan,1999-10-01,1790.0
INTL.56-1-GUY-TBPD.M,nan,1999-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-10-01,3231.471
INTL.55-1-MEX-TBPD.M,nan,1999-10-01,3231.471
INTL.57-1-MEX-TBPD.M,453.0,1999-10-01,2765.503
INTL.56-1-MEX-TBPD.M,nan,1999-10-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-10-01,9255.115
INTL.55-1-USA-TBPD.M,nan,1999-10-01,8283.115
INTL.57-1-USA-TBPD.M,9175.935,1999-10-01,5947.115
INTL.56-1-USA-TBPD.M,nan,1999-10-01,972.0
INTL.53-1-WORL-TBPD.M,nan,1999-11-01,74171.781
INTL.55-1-WORL-TBPD.M,nan,1999-11-01,73233.781
INTL.57-1-WORL-TBPD.M,54389.0,1999-11-01,64830.285
INTL.56-1-WORL-TBPD.M,nan,1999-11-01,1756.0
INTL.56-1-GUY-TBPD.M,nan,1999-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-11-01,3319.435
INTL.55-1-MEX-TBPD.M,nan,1999-11-01,3319.435
INTL.57-1-MEX-TBPD.M,453.0,1999-11-01,2851.535
INTL.56-1-MEX-TBPD.M,nan,1999-11-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-11-01,9212.356
INTL.55-1-USA-TBPD.M,nan,1999-11-01,8274.356
INTL.57-1-USA-TBPD.M,9175.935,1999-11-01,5960.356
INTL.56-1-USA-TBPD.M,nan,1999-11-01,938.0
INTL.53-1-WORL-TBPD.M,nan,1999-12-01,73615.499
INTL.55-1-WORL-TBPD.M,nan,1999-12-01,72617.499
INTL.57-1-WORL-TBPD.M,54389.0,1999-12-01,64168.171
INTL.56-1-WORL-TBPD.M,nan,1999-12-01,1816.0
INTL.56-1-GUY-TBPD.M,nan,1999-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,1999-12-01,3261.97
INTL.55-1-MEX-TBPD.M,nan,1999-12-01,3261.97
INTL.57-1-MEX-TBPD.M,453.0,1999-12-01,2793.293
INTL.56-1-MEX-TBPD.M,nan,1999-12-01,9.3
INTL.53-1-USA-TBPD.M,nan,1999-12-01,9317.573
INTL.55-1-USA-TBPD.M,nan,1999-12-01,8319.573
INTL.57-1-USA-TBPD.M,9175.935,1999-12-01,5958.573
INTL.56-1-USA-TBPD.M,nan,1999-12-01,998.0
INTL.53-1-WORL-TBPD.M,nan,2000-01-01,73584.60358
INTL.55-1-WORL-TBPD.M,nan,2000-01-01,72650.60358
INTL.57-1-WORL-TBPD.M,54389.0,2000-01-01,64344.8691
INTL.56-1-WORL-TBPD.M,nan,2000-01-01,1830.424259417
INTL.56-1-GUY-TBPD.M,nan,2000-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2000-01-01,3494.748
INTL.55-1-MEX-TBPD.M,nan,2000-01-01,3494.748
INTL.57-1-MEX-TBPD.M,453.0,2000-01-01,3031.522
INTL.56-1-MEX-TBPD.M,nan,2000-01-01,10.15132514
INTL.53-1-USA-TBPD.M,nan,2000-01-01,9030.32258
INTL.55-1-USA-TBPD.M,nan,2000-01-01,8096.32258
INTL.57-1-USA-TBPD.M,9175.935,2000-01-01,5784.3871
INTL.56-1-USA-TBPD.M,nan,2000-01-01,934.29032
INTL.53-1-WORL-TBPD.M,nan,2000-02-01,74391.71687
INTL.55-1-WORL-TBPD.M,nan,2000-02-01,73489.71687
INTL.57-1-WORL-TBPD.M,54389.0,2000-02-01,65061.06259
INTL.56-1-WORL-TBPD.M,nan,2000-02-01,1798.271869417
INTL.56-1-GUY-TBPD.M,nan,2000-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2000-02-01,3346.399
INTL.55-1-MEX-TBPD.M,nan,2000-02-01,3346.399
INTL.57-1-MEX-TBPD.M,453.0,2000-02-01,2897.158
INTL.56-1-MEX-TBPD.M,nan,2000-02-01,10.15132514
INTL.53-1-USA-TBPD.M,nan,2000-02-01,9128.27587
INTL.55-1-USA-TBPD.M,nan,2000-02-01,8226.27587
INTL.57-1-USA-TBPD.M,9175.935,2000-02-01,5851.82759
